title_company,category,level,requirements,salary,urlsCatalog
"Remote Flutter Developer
Link Group","Mobile, Flutter",Mid,Flutter|Dart|Git|REST|API,"24 000 - 27 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-flutter-developer-link-group-dihjcpmo
"Remote Flutter Developer
Link Group","Mobile, Flutter",Mid,Flutter|Dart|Git|REST|API,"24 000 - 27 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-flutter-developer-link-group-wroclaw-dihjcpmo
"Remote Flutter Developer
Link Group","Mobile, Flutter",Mid,Flutter|Dart|Git|REST|API,"24 000 - 27 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-flutter-developer-link-group-warszawa-dihjcpmo
"Remote Flutter Developer
Link Group","Mobile, Flutter",Mid,Flutter|Dart|Git|REST|API,"24 000 - 27 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-flutter-developer-link-group-krakow-dihjcpmo
"Remote Flutter Developer
Link Group","Mobile, Flutter",Mid,Flutter|Dart|Git|REST|API,"24 000 - 27 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-flutter-developer-link-group-poznan-dihjcpmo
"Remote Flutter Developer
Link Group","Mobile, Flutter",Mid,Flutter|Dart|Git|REST|API,"24 000 - 27 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-flutter-developer-link-group-katowice-dihjcpmo
"Technical Consultant
Link Group",Product Management,Mid,Cooperation with stakeholders|Business Analysis|Feedback and data analytics,"16 800 - 25 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|100 - 150 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/technical-consultant-link-group-remote-sdjddsbu
"Python Developer
Euvic","Backend, python",Mid,Python|Django|PostgreSQL|Gitlab,"11 760 - 18 480 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 800 - 13 800 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/python-developer-euvic-remote-z2ca2fds
"Python Developer
Euvic","Backend, python",Mid,Python|Django|PostgreSQL|Gitlab,"11 760 - 18 480 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 800 - 13 800 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/python-developer-euvic-warszawa-z2ca2fds
"UX Designer
Link Group",Design,Mid,UX|Figma|Photoshop|Axure|English|Communication skills,"6 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/ux-designer-link-group-remote-lr11wg1p
"Scrum Master
STS S. A.",Agile,Mid,Scrum|Agile|JIRA|Problem solving|Team player|English|Polish|Proactivity|Experience in remote work|Can-do attitude|Facilitation techniques|High communication skills|Communication skills|Facilitation,"9 000 - 14 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/scrum-master-sts-katowice-miobjxcf
"Test Automation Engineer
apreel Sp. z o.o.",Testing,"Mid, Senior",Java|C#|Selenium|Appium|Visual Studio|SOAP|REST|SoapUI|Postman|Protractor|JIRA|test automation|GIT|xUnit,"21 000 - 23 520 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|1 000 - 1 120 PLN
+ vat (B2B) dziennie ",https://nofluffjobs.com/pl/job/test-automation-engineer-apreel-warszawa-qcwm7zkv
"QA Engineer
Unity Group",Testing,Mid,Selenium|Python|English|Polish|git|SoapUI|SQL,"9 350 - 12 700 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 370 - 9 200 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/qa-engineer-unity-group-remote-izdduxw2
"QA Engineer
Unity Group",Testing,Mid,Selenium|Python|English|Polish|git|SoapUI|SQL,"9 350 - 12 700 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 370 - 9 200 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/qa-engineer-unity-group-wroclaw-izdduxw2
"QA Engineer
Unity Group",Testing,Mid,Selenium|Python|English|Polish|git|SoapUI|SQL,"9 350 - 12 700 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|7 370 - 9 200 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/qa-engineer-unity-group-krakow-izdduxw2
"Remote Frontend React/Angular Developer
Clurgo Sp. z o.o.","Frontend, javascript",Mid,JavaScript|TypeScript|React|Angular|REST|SQL|GrapQL|Azure|Polish|English,"18 480 - 25 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-frontend-react-angular-developer-clurgo-0hqnupoi
"Remote Frontend React/Angular Developer
Clurgo Sp. z o.o.","Frontend, javascript",Mid,JavaScript|TypeScript|React|Angular|REST|SQL|GrapQL|Azure|Polish|English,"18 480 - 25 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-frontend-react-angular-developer-clurgo-warszawa-0hqnupoi
"Remote Frontend React/Angular Developer
Clurgo Sp. z o.o.","Frontend, javascript",Mid,JavaScript|TypeScript|React|Angular|REST|SQL|GrapQL|Azure|Polish|English,"18 480 - 25 200 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/remote-frontend-react-angular-developer-clurgo-gdynia-0hqnupoi
"Junior PHP Developer
ARRIS AGENCY","Backend, php",Junior,PHP|MySQL|Git|English|Polish|Problem solving|Proactivity|clean code,"4 000 - 8 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-php-developer-arris-agency-chorzow-giqzcvqt
"STAŻ W DZIALE CLIENT SERVICE
MEDIAPLUS (Program Kariera)",Inne,Trainee,MS Office|Communication skills|English,"3 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-client-service-mediaplus-program-kariera-warszawa-jeal6kin
"STAŻ W DZIALE ANALITYCZNYM
ERGO HESTIA (Program Kariera)",Inne,Trainee,Organizational skills|python|MS Office|Attention to detail|Analytical skills,"3 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-analitycznym-ergo-hestia-program-kariera-sopot-wcgsywuk
"STAŻ W DZIALE CLIENT SERVICE
VALUE MEDIA (Program Kariera)",Inne,Trainee,MS Office|Organizational skills|Communication skills|Proactivity,"3 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-client-service-value-media-program-kariera-warszawa-0c3ac9ah
"STAŻ W DZIALE KOMUNIKACJI
FREUNDSCHAFT (Program Kariera)",Marketing,Trainee,Communication skills|English,"3 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-komunikacji-freundschaft-program-kariera-warszawa-fmvz5alj
"STAŻ W ZESPOLE INWESTYCYJNYM
TAR HEEL CAPITAL (Program Kariera)",Inne,Trainee,English|Analytical skills|Goal-oriented,"3 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-zespole-inwestycyjnym-tar-heel-capital-program-kariera-warszawa-9mssskqf
"STAŻ W DZIALE GLOBAL ADVISORY
ROTHSCHILD & CO (Program Kariera)",Inne,Trainee,English|Polish|MS Office,"5 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-global-advisory-rothschild-co-program-kariera-warszawa-gzjvvull
"STAŻ W DZIALE TRADING ANALYSIS
RESPECT ENERGY (Program Kariera)",Inne,Trainee,python|English,"6 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-trading-analysis-respect-energy-program-kariera-warszawa-ysoy9mgu
"ServiceNow Junior Technical Consultant
e-Xim IT S.A.",Inne,Junior,Polish|English|Proactivity|sql|html / css|ssl|TCP/IP|teamwork,"4 000 - 7 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|4 000 - 7 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/servicenow-junior-technical-consultant-e-xim-it-warszawa-9hnrpgcy
"Młodsza Asystentka HR
PhotoAiD",HR,"Trainee, Junior",ATS|Communication skills|Proactivity,"4 000 - 5 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/mlodsza-asystentka-hr-photoaid-warszawa-e9mjl06l
"Remote Junior Graphic Designer
PhotoAiD",Design,"Trainee, Junior",Problem solving|Communication skills|Personal organization|English|Polish|Figma|Sense of aesthetics,"4 000 - 5 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 500 - 4 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/remote-junior-graphic-designer-photoaid-fpuu67q6
"Remote Junior Graphic Designer
PhotoAiD",Design,"Trainee, Junior",Problem solving|Communication skills|Personal organization|English|Polish|Figma|Sense of aesthetics,"4 000 - 5 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|3 500 - 4 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/remote-junior-graphic-designer-photoaid-warszawa-fpuu67q6
"Junior C++ Developer - Gamedev
Sport Vision Technology sp. z o.o. sp. k.","Backend, c++",Junior,C++|Clean Code|Design Patterns|TDD|Pozytywne podejście i zapał do pracy :),"7 000 - 10 000 PLN
brutto miesięcznie (UZ) |7 000 - 10 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/junior-c-developer-gamedev-sport-vision-technology-sp-k-remote-irrm1vn5
"Junior Scala Engineer
Zowie","Backend, scala",Junior,JVM|JVM language|SQL|English|Polish|Communication skills|Critical thinking|Proactivity|Team player|Problem solving|Scala,"8 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-scala-engineer-zowie-remote-8kl6dlv6
"Junior Scala Engineer
Zowie","Backend, scala",Junior,JVM|JVM language|SQL|English|Polish|Communication skills|Critical thinking|Proactivity|Team player|Problem solving|Scala,"8 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-scala-engineer-zowie-krakow-8kl6dlv6
"Junior Scala Engineer
Zowie","Backend, scala",Junior,JVM|JVM language|SQL|English|Polish|Communication skills|Critical thinking|Proactivity|Team player|Problem solving|Scala,"8 000 - 11 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-scala-engineer-zowie-warsaw-8kl6dlv6
"Junior IT Project Manager
Frontkom",Project Manager,Junior,English|Polish|Risk mitigation|Scrum|JIRA|Communication skills|Negotiation skills|Proactivity|IT Project Management,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-it-project-manager-frontkom-warsaw-cg0ubpxj
"Junior IT Project Manager
Frontkom",Project Manager,Junior,English|Polish|Risk mitigation|Scrum|JIRA|Communication skills|Negotiation skills|Proactivity|IT Project Management,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-it-project-manager-frontkom-lublin-cg0ubpxj
"Junior IT Project Manager
Frontkom",Project Manager,Junior,English|Polish|Risk mitigation|Scrum|JIRA|Communication skills|Negotiation skills|Proactivity|IT Project Management,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/junior-it-project-manager-frontkom-cracow-cg0ubpxj
"Junior Office Manager / Assistant
Sport Vision Technology sp. zo.o. sp.k.",Inne,"Trainee, Junior",MS Windows|MS Office|Polish|Pozytywne podejście i zapał do pracy :),"3 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/junior-office-manager-assistant-sport-vision-technology-sp-k-warszawa-qfwkdqrr
"Junior Java Engineer
Sages","Fullstack, java",Junior,java|database|Linux,"8 000 - 12 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 000 - 12 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/junior-java-engineer-sages-warszawa-wp0nwcb1
"Remote Junior Ruby on rails Developer
AMT Solution","Backend, ruby on rails",Junior,Git|Communication skills|Team player|Critical thinking|Problem solving|Proactivity|English|ruby on rails,"5 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|4 000 - 7 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/remote-junior-ruby-on-rails-developer-amt-solution-b5itez8e
"Remote Junior Ruby on rails Developer
AMT Solution","Backend, ruby on rails",Junior,Git|Communication skills|Team player|Critical thinking|Problem solving|Proactivity|English|ruby on rails,"5 000 - 8 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|4 000 - 7 000 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/remote-junior-ruby-on-rails-developer-amt-solution-wroclaw-b5itez8e
"Java Developer
InterEuropea AG","Backend, java",Mid,Java|EJB|Spring|Hibernate|Git|REST|Maven|JUnit|JPA|SQL|English|Problem solving|Team player,"11 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/java-developer-intereuropea-lodz-obuigkjy
"QA Automation (Cypress) Engineer- Remote
Sofomo","Testing, cypress",Mid,Manual Testing|Test automation|Cypress|English|Problem solving|Proactivity,"11 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-pdpqjrex
"QA Automation (Cypress) Engineer- Remote
Sofomo","Testing, cypress",Mid,Manual Testing|Test automation|Cypress|English|Problem solving|Proactivity,"11 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-wroclaw-pdpqjrex
"QA Automation (Cypress) Engineer- Remote
Sofomo","Testing, cypress",Mid,Manual Testing|Test automation|Cypress|English|Problem solving|Proactivity,"11 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-warszawa-pdpqjrex
"QA Automation (Cypress) Engineer- Remote
Sofomo","Testing, cypress",Mid,Manual Testing|Test automation|Cypress|English|Problem solving|Proactivity,"11 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-krakow-pdpqjrex
"QA Automation (Cypress) Engineer- Remote
Sofomo","Testing, cypress",Mid,Manual Testing|Test automation|Cypress|English|Problem solving|Proactivity,"11 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-poznan-pdpqjrex
"QA Automation (Cypress) Engineer- Remote
Sofomo","Testing, cypress",Mid,Manual Testing|Test automation|Cypress|English|Problem solving|Proactivity,"11 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/qa-automation-cypress-engineer-remote-sofomo-gdansk-pdpqjrex
"Python Mid Developer- Remote/Wroclaw
Sofomo","Backend, python",Mid,Python|Django|Docker|English|Team player|Problem solving|Proactivity,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-hedwp3p1
"Python Mid Developer- Remote/Wroclaw
Sofomo","Backend, python",Mid,Python|Django|Docker|English|Team player|Problem solving|Proactivity,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-wroclaw-hedwp3p1
"Python Mid Developer- Remote/Wroclaw
Sofomo","Backend, python",Mid,Python|Django|Docker|English|Team player|Problem solving|Proactivity,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-warszawa-hedwp3p1
"Python Mid Developer- Remote/Wroclaw
Sofomo","Backend, python",Mid,Python|Django|Docker|English|Team player|Problem solving|Proactivity,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-krakow-hedwp3p1
"Python Mid Developer- Remote/Wroclaw
Sofomo","Backend, python",Mid,Python|Django|Docker|English|Team player|Problem solving|Proactivity,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-poznan-hedwp3p1
"Python Mid Developer- Remote/Wroclaw
Sofomo","Backend, python",Mid,Python|Django|Docker|English|Team player|Problem solving|Proactivity,"10 000 - 16 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/python-mid-developer-remote-wroclaw-sofomo-gdansk-hedwp3p1
"Kubernetes Expert w/AWS
AVENGA","DevOps, python",Senior,Python|English|Kubernetes|AWS|Linux|CI/CD|IAC|Git|EKS,"25 200 - 27 720 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|150 - 165 PLN
+ vat (B2B) godzinowo ",https://nofluffjobs.com/pl/job/kubernetes-expert-w-aws-avenga-remote-s5owlrvt
"Remote Backend .NET Developer
CodePole","Backend, .net","Mid, Senior",English|SQL|.NET|MySQL|Git,"17 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|15 000 - 22 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-backend-net-developer-codepole-d8zzbsmd
"Remote Backend .NET Developer
CodePole","Backend, .net","Mid, Senior",English|SQL|.NET|MySQL|Git,"17 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|15 000 - 22 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-backend-net-developer-codepole-warszawa-d8zzbsmd
"Remote Backend .NET Developer
CodePole","Backend, .net","Mid, Senior",English|SQL|.NET|MySQL|Git,"17 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|15 000 - 22 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-backend-net-developer-codepole-krakow-d8zzbsmd
"Remote Backend .NET Developer
CodePole","Backend, .net","Mid, Senior",English|SQL|.NET|MySQL|Git,"17 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|15 000 - 22 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-backend-net-developer-codepole-wroclaw-d8zzbsmd
"Remote Backend .NET Developer
CodePole","Backend, .net","Mid, Senior",English|SQL|.NET|MySQL|Git,"17 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|15 000 - 22 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-backend-net-developer-codepole-gdansk-d8zzbsmd
"Product Owner (fully remote)
CodePole",Product Management,"Mid, Senior",English|Communication skills|Agile|API integration|jira,"15 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/product-owner-fully-remote-codepole-xf9yidhw
"Product Owner (fully remote)
CodePole",Product Management,"Mid, Senior",English|Communication skills|Agile|API integration|jira,"15 000 - 25 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/product-owner-fully-remote-codepole-warszawa-xf9yidhw
"Android Developer (mid / senior)
ESCOLA","Mobile, android","Mid, Senior",Polish|Java|android|Android SDK|Kotlin|Git|REST,"12 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/android-developer-mid-senior-escola-remote-i35xqe7s
"Android Developer (mid / senior)
ESCOLA","Mobile, android","Mid, Senior",Polish|Java|android|Android SDK|Kotlin|Git|REST,"12 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/android-developer-mid-senior-escola-gdansk-i35xqe7s
"Android Developer (mid / senior)
ESCOLA","Mobile, android","Mid, Senior",Polish|Java|android|Android SDK|Kotlin|Git|REST,"12 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/android-developer-mid-senior-escola-warszawa-i35xqe7s
"Android Developer (mid / senior)
ESCOLA","Mobile, android","Mid, Senior",Polish|Java|android|Android SDK|Kotlin|Git|REST,"12 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/android-developer-mid-senior-escola-krakow-i35xqe7s
"Android Developer (mid / senior)
ESCOLA","Mobile, android","Mid, Senior",Polish|Java|android|Android SDK|Kotlin|Git|REST,"12 000 - 20 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|10 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/android-developer-mid-senior-escola-katowice-i35xqe7s
"Lead Python Developer
Sky and Space Co","Backend, python",Expert,5+ years in the similar position|Extensive knowledge of python 3.7+|Leadership experience|2 years in a Linux environment|Linux|Python|DevOps|Git|English|Leadership skills|Critical thinking|Problem solving|Team player,"26 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-remote-jjrdccer
"Lead Python Developer
Sky and Space Co","Backend, python",Expert,5+ years in the similar position|Extensive knowledge of python 3.7+|Leadership experience|2 years in a Linux environment|Linux|Python|DevOps|Git|English|Leadership skills|Critical thinking|Problem solving|Team player,"26 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-krakow-jjrdccer
"Lead Python Developer
Sky and Space Co","Backend, python",Expert,5+ years in the similar position|Extensive knowledge of python 3.7+|Leadership experience|2 years in a Linux environment|Linux|Python|DevOps|Git|English|Leadership skills|Critical thinking|Problem solving|Team player,"26 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-warszawa-jjrdccer
"Lead Python Developer
Sky and Space Co","Backend, python",Expert,5+ years in the similar position|Extensive knowledge of python 3.7+|Leadership experience|2 years in a Linux environment|Linux|Python|DevOps|Git|English|Leadership skills|Critical thinking|Problem solving|Team player,"26 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-wroclaw-jjrdccer
"Lead Python Developer
Sky and Space Co","Backend, python",Expert,5+ years in the similar position|Extensive knowledge of python 3.7+|Leadership experience|2 years in a Linux environment|Linux|Python|DevOps|Git|English|Leadership skills|Critical thinking|Problem solving|Team player,"26 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-poznan-jjrdccer
"Lead Python Developer
Sky and Space Co","Backend, python",Expert,5+ years in the similar position|Extensive knowledge of python 3.7+|Leadership experience|2 years in a Linux environment|Linux|Python|DevOps|Git|English|Leadership skills|Critical thinking|Problem solving|Team player,"26 000 - 30 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/lead-python-developer-sky-and-space-co-gdansk-jjrdccer
"Data Analyst, Product
Game Jolt",Business Intelligence,"Mid, Senior",SQL|Critical thinking|English|MySQL|SQL Server|Proactivity|Problem solving,"19 565 - 26 680 PLN
brutto miesięcznie (UoP) oblicz netto|55 000 - 75 000 USD
brutto rocznie (UoP) ",https://nofluffjobs.com/pl/job/data-analyst-product-game-jolt-remote-hcgalkgo
"Senior React Native Developer
Codibly","Mobile, React Native",Senior,React Native|TypeScript|Redux|Material UI/Swift UI|Cloud messaging (Firebase or similar)|Redux-saga|English|ios|Proactivity|Problem solving|Communication skills|Team player|Critical thinking|Git,"21 000 - 28 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/senior-react-native-developer-codibly-remote-tgmo8dnm
"Senior React Native Developer
Codibly","Mobile, React Native",Senior,React Native|TypeScript|Redux|Material UI/Swift UI|Cloud messaging (Firebase or similar)|Redux-saga|English|ios|Proactivity|Problem solving|Communication skills|Team player|Critical thinking|Git,"21 000 - 28 500 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/senior-react-native-developer-codibly-krakow-tgmo8dnm
"IOS Developer
Codeaddict","Mobile, ios",Mid,ios|Swift|Git|REST|Xcode|MVVM|UIKit,"7 000 - 10 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""",https://nofluffjobs.com/pl/job/ios-developer-codeaddict-poznan-y9mjkc9q
"Remote Frontend Developer
SaaS Native","Frontend, react","Mid, Senior",React|JavaScript|CSS|HTML|Git|REST|Polish|Problem solving|Proactivity|Team player,"9 000 - 18 000 PLN
+ vat (B2B) miesięcznie oblicz ""na rękę""|8 000 - 16 000 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/remote-frontend-developer-saas-native-bjojcngr
"STAŻ W DZIALE PRAWNYM
PROMED (Program Kariera)",Inne,Trainee,Organizational skills|Communication skills|MS Office|English|Proactivity,"3 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-prawnym-promed-program-kariera-warszawa-6bhtp9nc
"Trainee MarTech Lab
Deloitte Advisory","Frontend, javascript",Trainee,JavaScript|HTML|sql|Problem solving|Proactivity|Critical thinking|English,"4 200 PLN
brutto miesięcznie (UZ) |25 PLN
brutto godzinowo (UZ) ",https://nofluffjobs.com/pl/job/trainee-martech-lab-deloitte-advisory-remote-awhqjgsv
"Trainee MarTech Lab
Deloitte Advisory","Frontend, javascript",Trainee,JavaScript|HTML|sql|Problem solving|Proactivity|Critical thinking|English,"4 200 PLN
brutto miesięcznie (UZ) |25 PLN
brutto godzinowo (UZ) ",https://nofluffjobs.com/pl/job/trainee-martech-lab-deloitte-advisory-warszawa-awhqjgsv
"STAŻ W DZIALE ANALIZ BIZNESOWYCH
ŻABKA (Program Kariera)",Business Analyst,Trainee,Excel|Problem solving|Business analysis,"4 500 PLN
brutto miesięcznie (UZ) ",https://nofluffjobs.com/pl/job/staz-w-dziale-analiz-biznesowych-zabka-program-kariera-poznan-e2oehjf1
"Młodszy Specjalista II linii wsparcia
Exorigo-Upos",Support,Trainee,MS SQL|T-SQL,"3 500 - 5 500 PLN
brutto miesięcznie (UZ) |3 500 - 5 500 PLN
brutto miesięcznie (UoP) oblicz netto",https://nofluffjobs.com/pl/job/mlodszy-specjalista-ii-linii-wsparcia-exorigo-upos-remote-rwve0sp5
